,dataset_id,prompt,prompt_type,prompt_id,max_disagreement_less_0.3,max_disagreement_less_0.35,max_disagreement_less_0.4,max_disagreement_less_0.45,max_disagreement_less_0.5,v1_max_disagreement_less_0.45
485,lang/complexity_nopeople:complexity_false_paraphrase,the snake is looked at by the rat,Gecko(S),485,False,False,False,True,True,True
486,lang/complexity_nopeople:complexity_false_paraphrase,the dog is held by the rat,Gecko(S),486,False,False,False,False,False,False
487,lang/complexity_nopeople:complexity_false_paraphrase,the horse looks at the deer,Gecko(S),487,False,True,True,True,True,True
488,lang/complexity_nopeople:complexity_false_paraphrase,the snake speaks to the lion,Gecko(S),488,True,True,True,True,True,True
489,lang/complexity_nopeople:complexity_false_paraphrase,the lion is helped by the mother,Gecko(S),489,True,True,True,True,True,True
490,lang/complexity_nopeople:complexity_false_paraphrase,the horse is fed by the mother,Gecko(S),490,True,True,True,True,True,True
491,lang/complexity_nopeople:complexity_false_paraphrase,a cat playing tennis is watched by the lion,Gecko(S),491,False,False,False,True,True,True
492,lang/complexity_nopeople:complexity_false_paraphrase,the snake observes the kangaroo,Gecko(S),492,True,True,True,True,True,True
493,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe kisses the dog,Gecko(S),493,False,False,False,True,True,True
494,lang/complexity_nopeople:complexity_false_paraphrase,the snakes are watched by the sloth,Gecko(S),494,False,False,False,False,True,False
495,lang/complexity_nopeople:complexity_false_paraphrase,the racoon holds the cat,Gecko(S),495,True,True,True,True,True,True
496,lang/complexity_nopeople:complexity_false_paraphrase,the spectators are looked at by the dog,Gecko(S),496,False,False,False,False,False,False
497,lang/complexity_nopeople:complexity_false_paraphrase,the surfer is warned by the zebra,Gecko(S),497,False,False,True,True,True,True
498,lang/complexity_nopeople:complexity_false_paraphrase,the cat is kissed by the mouse,Gecko(S),498,False,True,True,True,True,True
499,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe drags the wagon,Gecko(S),499,False,False,False,False,False,False
500,lang/complexity_nopeople:complexity_false_paraphrase,the racoon wears a black vest and wears a cap,Gecko(S),500,False,False,True,True,True,True
501,lang/complexity_nopeople:complexity_false_paraphrase,the lion stands on a ski and wears a snow gear,Gecko(S),501,False,True,True,True,True,True
502,lang/complexity_nopeople:complexity_false_paraphrase,the snake wears red shorts and works on a silver laptop computer,Gecko(S),502,False,True,True,True,True,True
503,lang/complexity_nopeople:complexity_false_paraphrase,the sloth wears blue jeans and wears a coat,Gecko(S),503,False,False,False,False,False,False
504,lang/complexity_nopeople:complexity_false_paraphrase,the lion wears a black coat and wears a red hat,Gecko(S),504,True,True,True,True,True,True
505,lang/complexity_nopeople:complexity_false_paraphrase,the deer wears a green tshirt and wears blue shorts,Gecko(S),505,False,False,False,False,False,False
506,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe wears a white shirt and wears white and black shoes,Gecko(S),506,False,False,False,False,False,False
507,lang/complexity_nopeople:complexity_false_paraphrase,the dog sits on a green bench and has a black pony tail,Gecko(S),507,False,False,False,False,True,False
508,lang/complexity_nopeople:complexity_false_paraphrase,the lion stands on a blue bicycle and wears black pants,Gecko(S),508,False,False,False,False,True,False
509,lang/complexity_nopeople:complexity_false_paraphrase,the cat wears a white shirt and wears jeans,Gecko(S),509,True,True,True,True,True,True
510,lang/complexity_nopeople:complexity_false_paraphrase,the horse plays with a multi colored toy and sits in the floor,Gecko(S),510,True,True,True,True,True,True
511,lang/complexity_nopeople:complexity_false_paraphrase,the dog has a red kerchief and wears a red and yellow skirt,Gecko(S),511,False,False,False,False,False,False
512,lang/complexity_nopeople:complexity_false_paraphrase,the horse wears a blue shirt and wears green pants,Gecko(S),512,False,False,False,True,True,True
513,lang/complexity_nopeople:complexity_false_paraphrase,the sloth wears a sequined dress and has a pony tail,Gecko(S),513,False,False,False,False,True,False
514,lang/complexity_nopeople:complexity_false_paraphrase,the deer wears camo shorts and stands on a red rug,Gecko(S),514,False,False,False,True,True,True
515,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe wears a suit and wears sandals,Gecko(S),515,False,False,False,False,False,False
516,lang/complexity_nopeople:complexity_false_paraphrase,the tiger holds a frisbee and wears a black t-shirt,Gecko(S),516,False,False,False,True,True,True
517,lang/complexity_nopeople:complexity_false_paraphrase,the rat wears a shirt and has black shoes,Gecko(S),517,False,True,True,True,True,True
518,lang/complexity_nopeople:complexity_false_paraphrase,the deer who holds strings flies a red kite,Gecko(S),518,True,True,True,True,True,True
519,lang/complexity_nopeople:complexity_false_paraphrase,the dog who wears a yellow shirt has a blue purse,Gecko(S),519,False,False,True,True,True,True
520,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe who wears a black shirt sits on a light blue bench,Gecko(S),520,False,False,True,True,True,True
521,lang/complexity_nopeople:complexity_false_paraphrase,the zebra who holds a white plate sits at a table,Gecko(S),521,True,True,True,True,True,True
522,lang/complexity_nopeople:complexity_false_paraphrase,the tiger who has a white cart wears a knitted coat,Gecko(S),522,False,False,False,True,True,True
523,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe who wears a green shirt wears a silver necklace,Gecko(S),523,True,True,True,True,True,True
524,lang/complexity_nopeople:complexity_false_paraphrase,the rat who wears a black jacket wears a golden tie,Gecko(S),524,True,True,True,True,True,True
525,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe who wears a red shirt wears a leather belt,Gecko(S),525,True,True,True,True,True,True
526,lang/complexity_nopeople:complexity_false_paraphrase,the giraffe who stands on a blue surfboard holds a long oar,Gecko(S),526,True,True,True,True,True,True
527,lang/complexity_nopeople:complexity_false_paraphrase,the cat who wears a black short wears a white tee shirt,Gecko(S),527,False,False,True,True,True,True
528,lang/complexity_nopeople:complexity_false_paraphrase,the sloth who wears a tan hat wears a striped shirt,Gecko(S),528,True,True,True,True,True,True
